customer_account_id,customer_id,partner_id
cusa_d8f1e6f1839945b28a9a39ee22c46d0d,cus_93cf2040dbed4c41940830d30e73c985,par_1
cusa_66e2aca2f59d4dd3b3db1adcb9ae3d1f,cus_3d6d0d44b37d4ad482c8db9b8cbc40b3,par_1
cusa_7dcc2f8a7fa74845b013305a6f702f64,cus_991bf48d7fd44cdbb977b55902e72fdc,par_1
cusa_4c83e382c6be464a87b4817669ff2bef,cus_88a6a0ef71eb431e8e8d4e6a34b40a3e,par_1
cusa_b84fbd3a2ed2438ead8361c13cc9e5cd,cus_eb281bd0f3b24cfbb0e9b118307d972a,par_1
cusa_326e85d9ca834b60b0d093671b520fc2,cus_0faad04e1c444e00a1efda51c8e764a1,par_1
cusa_1edbd4162fbf4aad926a769fc5838814,cus_a6d618e8780a48669717ef9b33f34608,par_1
cusa_27894c72ce9147d59cb273a1f595f7c5,cus_f16b21467b3f44c7b1c0854122453b21,par_1
cusa_33ca5e2e231643109434c51cc0098023,cus_8dd3b4552bcb46558dfcc3feebdbc795,par_1
cusa_ee82465701634758acc3e7331b7e27e5,cus_366c4c5393924d95a204d4b32a31333f,par_1
cusa_20415b2096d842109b5ec405553912bc,cus_01e3a3669338418ba02c38a4a1265611,par_1
cusa_b785470e6c9f4032b4037a89b7eed265,cus_f73ab784b4854780a39f21f7da0f2230,par_1
cusa_188a1c4583da4764a2e414f1666935de,cus_bebc6315283b445c90f68c74a798744b,par_1
cusa_59a2c8fbc6a140fba56dbb44f14aeec6,cus_e606880a4ddd47e3b6874280c1db9128,par_1
cusa_d4c695dad9b446d8b59b15ae5cda97d7,cus_2310a21d057e426396680f469644744a,par_1
cusa_1370075e06cd477ca653f6ae78685e8d,cus_5f18bffe8edd4c3c933fd4951b6e91c9,par_1
cusa_f970ced24a334ba589b4e8be809f65ad,cus_7360ae245a214737b6fce850e8f97f2b,par_1
cusa_3cc1daa75969490b906f0d1b7281d334,cus_0e8c29a1c04b47d1b214aa23fb85dc31,par_1
cusa_14328ba5f26c4409b103660f9fb258f4,cus_f845606d801247d39ad14a9546795cb7,par_1
cusa_2ff289f329c44ed385ee456267f51cf7,cus_f96b043f62334a7f8d384f51fffb5eb5,par_1
cusa_e870754ecd8f4cf68a20e9a0ab5f6ee1,cus_64267dc5ca304589bf97192bf58849a5,par_1
cusa_ed65ce5235ea4134b734be11ae49c3ab,cus_cb141f70a99a4c27a96d5193f17e6810,par_1
cusa_feb27cfcabcf4fb4a7082750c8b50258,cus_246530eb1815419ca126080f303490f8,par_1
cusa_0f8b69ecb30b49c481ac3f7c79cff3d0,cus_13a3bd52b27d49039627b5f2393ab321,par_1
cusa_b0e726935a594addbc51364c3513a4b9,cus_35fd52da9ae34daca9acf4fd90e95722,par_1
cusa_3da9a88c694b4df78d8bfc640740a1a3,cus_58b5d971773a47b7b008c5d470e6c436,par_1
cusa_de32e84c731f451e97ff416ed1931c3f,cus_2e9dd14ceed4416cbf04411b8b5ecd48,par_1
cusa_38eb272da2ef4527a679c8f9edf7d5c0,cus_3d8373ad549e4ca79b6e5d405c958917,par_1
cusa_2e4daf7498b84b1aba26f755ba7f9b0b,cus_019bad458a9044268b3a208f840bb7e4,par_1
cusa_db339cdecab644aca56b7a2f5d1bd6ed,cus_16943cdc23f8447eabf40688fcc721b6,par_1
cusa_3ced3807bccd4ed0a5b9b36e85b351b5,cus_491f025f22e04a72b78fea8fbf9bf449,par_1
cusa_2622bee3733a4998a6aa6cf8cb631818,cus_63a45ea4dfbe4ab2a8afccbaf50ced4e,par_1
cusa_848a1e07c760401f836f8b7c5e43b468,cus_24be3606f7cd48208cdc0d80e5e044a8,par_1
cusa_2c40f823386642ae809fadaf63eec596,cus_ac2bd811d56e4a3ea97d86c5ae2a18dd,par_1
cusa_7934d1546bf749a5890e08ff3541818a,cus_0fe6cc689ac346db85a7110f5472ba28,par_1
cusa_08a5fe44a1cb4012833c7830423d6c26,cus_44b4b4211c034e8b8d1a35b465b8bba2,par_1
cusa_752f714cd7cd46b39724a136eba4bc2a,cus_38d6bd72c1254bd8ac74ee42954f812e,par_1
cusa_151ccfaf9c344c4394a0c2eed1375581,cus_907191a6e6b6486d9c6a80129abfd43a,par_1
cusa_a1347cef67644bf38660243128ab01ba,cus_ebc2160d5f944284adc2b0f6c69d918a,par_1
cusa_a6d3b77649a04d439193157f218df1b2,cus_ff3974ece6f84e73930d0e8d43bd809e,par_1
cusa_4f4972a77872440c877ff5475c880934,cus_79b888f811254ac78d1b48b575b70a8c,par_1
cusa_ecc3d5608f034a13b4ac2d9767d0b5a6,cus_38fce19d6ab040e6b653ede9c7cefa84,par_1
cusa_5b32533ce44043b0b077be2f224f7dc2,cus_1c4b1121b9194760b8681919640e1c9c,par_1
cusa_973a172e6f8b4a3e8753c66769517d32,cus_eeb759d21fbd432696c97924938a026d,par_1
cusa_b3fbb0ec463f40d9a1310cdda9c028f3,cus_0c3bcc794a4946faad08784e7bef22d3,par_1
cusa_5060da67ba7e4d039c1a0274f72c2297,cus_f62ffc0e4fee459c890db542efc0e0f3,par_1
cusa_8fa565a4a04344a8ad15165a7d67d255,cus_210e26eaad5943ad88cb52e541e0a9c9,par_1
cusa_7666cee0428d42838ea3ae3a7b92d6a3,cus_db7f25ec8ca74986b341262920d01477,par_1
cusa_90537b105ed14020905d84b792f72738,cus_3442f842dd664caab869ab9b28c85e9a,par_1
cusa_60a695d75a1d4f558392a0eebeffc59f,cus_5e4a69edf2a749e09dc164591b61c6ad,par_1
cusa_69c6e38259804f88a2b8be2c5fc6497e,cus_c5eabde6fb9a4754a392a680dadf9bb1,par_1
cusa_d414d6cb8c30409ab2cbfefc1df2fa3d,cus_637e1b5b52e94d93a3a3bfbaa3d56558,par_1
cusa_b756c1977d324e99ad3f1394fb492d51,cus_a8d745ba692745b3b1a4e53d16fcbe95,par_1
cusa_671d140cd1414e50b3a1f492fa88000a,cus_a2d56c5fc4c7492ba04c81ac47900964,par_1
cusa_184d10c7f9ec4b4183058682b7335f4a,cus_c8097def96f74c86b113ca7492771d5c,par_1
cusa_462fc121d4b8430e9aa0c3bf629ea9d9,cus_75bd2614d64442beb5f54b40c052fff3,par_1
cusa_61f4041ac3eb4d968a8a2502eafd52b8,cus_feb1e9808eda4b73bfe7af1843480edd,par_1
cusa_1894e6b490014d3da99ed47babce5c43,cus_f494777ad9224b758c50c22be2df5310,par_1
cusa_7014a78aba384540a3d6e7a9bb1a07bb,cus_2119c81c35884ddab5e67a621bc743b8,par_1
cusa_35f771bab2c941ab83f5ca6dff2dc0af,cus_a7740fc52d8d4f7cb7631ae547a3e7c3,par_1
cusa_99f25fbf2e8041e1988d678d1d174197,cus_e590e2a980ae4c24a0a54fb1008dddc3,par_1
cusa_356befba0441450fbfb3db8ee043867a,cus_9e8dbddee9f548c19d77841989b80e80,par_1
cusa_6bee4e40b8ef40cca6a82964c9b6739d,cus_d9c14763dc5e4625823572466b409b37,par_1
cusa_810d9344cf63430f9211b23a59ee65b6,cus_3650100fcbfb4207ab05f2a119b7b44a,par_1
cusa_01bcd04937214b03bf917bd5dbf0c3d5,cus_097b3e63fdea45d5abe9fadda8111c77,par_1
cusa_8581c6a348cf40bb82c8b2011430e38f,cus_e4fb633030074bc089fd577df18225ee,par_1
cusa_e740e5ae1d0942c791901665d325deb5,cus_eb260f527b8a466fbf0356937b3529c0,par_1
cusa_53c3243926274eb6b89e642e77f07094,cus_79e918a1be6145338df56d4ee3374d18,par_1
cusa_a28846daa53b43cda48054db5f39858f,cus_edff14a1b85348b6a07f3729e8921a79,par_1
cusa_9b37f84e34e8435b916f5e2c00cc33e7,cus_12f017ad97e24228ac844b771da0f5e9,par_1
cusa_b165e93e47e948c797c7c532bea2c2ef,cus_e7d2709fbf6c423797d76622d8f8085e,par_1
cusa_d712d51420d648ffbc41db4e78a08e50,cus_3ad3c21dd9a841edb0145dec57a52d01,par_1
cusa_17060e54a8254448b2c077dffed01b2f,cus_c6ec1cbbed3e4fa6bc664f37baf49975,par_1
cusa_51b6bdfec8f343c0ba3b7934dc1de167,cus_c32d4e164057445e8bfe964eda2afea7,par_1
cusa_b441e547691945c68a17678a513086bd,cus_9b7468e8ce4848339054869efd81e647,par_1
cusa_fdbfc480cf2e47c19432d005c5b6812b,cus_c60921fe64264b1f839488d6a2a7cefa,par_1
cusa_06294c40e84e4fa5a88e5075235e2e99,cus_8a1bedaa38ad4bf4a1ac6bbca6972a0a,par_1
cusa_f375183cdcd0441c98cf3821ec1d2e56,cus_1b816304542f470191719f2a18d72bc1,par_1
cusa_3f70ed2aa3504a0a9ad4ddc801ab0349,cus_d44634d410d9428d950628ccd4fe6e80,par_1
cusa_3f30f16b814b49a284d899dfdea9707f,cus_18b9218d8bc54986ad7b4760239626bc,par_1
cusa_dc50a0f59bdd4e738d5d81654e0cfa6a,cus_9c44976dcf024a7fa47f721f48dd31fc,par_1
cusa_6bfddff72baf4fe5b4287b510607965a,cus_aa8ae95a4f8a4444813b9f782dbfc118,par_1
cusa_ecb4897ab4fa4700a35bb4a4fa745269,cus_4f274a7dc344417284586afdd9fd58b4,par_1
cusa_fed661d6fd314003a8a3725e65024989,cus_32287b61da38467ab23b94878a0eff35,par_1
cusa_ab437a5ccef64129ad6a307f7789052f,cus_55bb9d8c15464b1f9b994224426af066,par_1
cusa_4fa018f9a71b464285f258fad2bb1229,cus_f0b97ac26e65410fb12bcc50b7b9c6d6,par_1
cusa_40a4ca5a6e304034a6d0ebe9faabc2f1,cus_621d764fc5e84bed8ab97d88a0d1cfb5,par_1
cusa_adcaa1e6669e473aaa01b98c040f1d65,cus_b6c2ef7cfd5a46b58551493c064af141,par_1
cusa_0fd008ef7c084371993d2627a2434baf,cus_0513917ba3b44b63bf57abbbaf371a8a,par_1
cusa_86a0b359f9ac4945a49be79250450a39,cus_dd49c68153984e89a8f44db519995594,par_1
cusa_759fd2a9aca84499a33b0cc7667d3ac1,cus_892fcb9693134cdcbed0ef52333a0a72,par_1
cusa_dd61176874d94d7abbede87f325bea48,cus_7ce39dbd30b54e8bbba6f584ac4a8d04,par_1
cusa_c8c09ce20d3c4434a03a187b04e3fdc4,cus_3ec1ee5ca45341f4b7de09da0a1e5c7f,par_1
cusa_4bbd9c1393c5417aac372a34bd1495be,cus_f6ea6cd83ffd4889b1cc2a786a4cd717,par_1
cusa_9523e58cfd084d3099848de41b3558d8,cus_1dbc6cb9dedb42fab5cd482882320a5d,par_1
cusa_53ff05a6806b4d469bebc778ddba89f9,cus_67b22b2321244ca39428088b4d84b58d,par_1
cusa_b995cb1601d5475c9d6d1f424ca332e9,cus_c7287b27ab834988a184a7dab018da79,par_1
cusa_5033fa0e582e4086b1a97aba73a9cbff,cus_dfa02fcd5a384d6697b948a5a39314ed,par_1
cusa_431004a78106480cb2509f7633033c03,cus_0e8d7cf50eed430292582097c5a3e030,par_1
cusa_1f369139b86b45e197912f4211e9fd5f,cus_b1eb803169244ade9f2cf93e3875c427,par_1
cusa_478c1c81cd8a410b81f83dc2f5e6dde7,cus_f6069269d81346eba1d4a5668662c873,par_1
cusa_82083d4a9e544fd9a5dcb001ca4b8585,cus_8437d8dfbfeb49cc91a03a5b1cd00040,par_1
cusa_7c278653acbf4a4ebb15fab69646abfe,cus_0188f15652954f138fad2f80b0b6827e,par_1
cusa_85d0d825c15e4eb1940436852034c510,cus_af3031fc9a2745d0869c8688034d1518,par_1
cusa_0e55d702b9124842b902af1bcb9688a2,cus_4709666cca4c424ca26765ac8779863e,par_1
cusa_e724613472a947f5aeb257a04c9f7de1,cus_923f8cb1c1e841e599f898d466e44d6b,par_1
cusa_6797bedbc558452ea1690d94935743dd,cus_7913d0053b374b708824adb16efae4a7,par_1
cusa_22ff4a6b9ff44f97bb65eca293890659,cus_9ea5b634965b4277978dd81f72c1f675,par_1
cusa_bb79514f932f4b558a9a88999597f636,cus_8b0a6191295b40afa2ed46cea8677294,par_1
cusa_3db9ca5d47ee43a09d0de8a9411a11d6,cus_a161fd733f874613a6f158834c7e7d3a,par_1
cusa_da21be37f80e4c72ae8f6f7b18718526,cus_77aa0f142de044a78f47aecbdeba6097,par_1
cusa_9eb87964c2854a89b4ad40b837009739,cus_cf69cf21a71547348bbaf5960f6b727d,par_1
cusa_6cecd82ddebc4ed5937b972c10417bb9,cus_8545f1c76bef40b288c11a9944119705,par_1
cusa_a91193bf087c44febdafec62add1b7e8,cus_4e9633fde8284045b5d4176743d42860,par_1
cusa_dd518e8fbd28455a8acf944f76eed641,cus_e9ebced91ccd46b2a98c4bcd4ac4beb5,par_1
cusa_5b45f19f064947d49951eb7965cda7b1,cus_e1ee9f65ebdc4122887e3c15ac1f98cf,par_1
cusa_6975c70268284bd9a143c046296af77d,cus_4aefcb87f1474a17b8e33037a863ea1b,par_1
cusa_449d782289fd48448ad0b84b45423f64,cus_5ee6c867c1324f069c03e8440109a244,par_1
cusa_a123e20436e5462f8dd51460879c3b26,cus_71d9fe0e86b84ef6b4053b894d962e60,par_1
cusa_f2f4e0a7be0846538b456050977246e0,cus_efa782f20bf7462a8eb0876294e0404d,par_1
cusa_7921bfc32d1149eea7591076460fb810,cus_3072436b149b45e999bcc0e2ae6d6ded,par_1
cusa_186a6508194045188095e2268c9085e9,cus_9fb6971a69db4e61b6c87303b8bb5d3b,par_1
cusa_f7f38d3629a0421187cadb6095df460f,cus_718a4f72839e43709226c6c53781f4ef,par_1
cusa_972e88264aa1485a92373effdb382701,cus_9ae0e267dd0044089314906f08322f18,par_1
cusa_38af5c14d63f49f9b0c6fd271975f743,cus_055e6c20fd2543c89de85626a4ba24a9,par_1
cusa_7a3d91c5313c4f29807faec549df98e8,cus_ad2c156bcc4b4ae1b5f289cf0cc79c34,par_1
cusa_04940c7e2563450c952625df5a508ba1,cus_8957652fce014a57b9ed23743a068ea5,par_1
cusa_d24e9c5ac7e04449913cb6273b4e5e23,cus_fe9f6661a7084c99a40b502717b53538,par_1
cusa_ea4820ae44af48da87e5f8eb808d0718,cus_2735843872e44d60b952d51be0b7cca8,par_1
cusa_f142c0a393de46f8a1b3ed705b7202c9,cus_7a6ea257fae6458db8ac1a6dbb91afbc,par_1
cusa_9076496738734493a18c059bb3028120,cus_e20aee91d80d4834a6e494b75a51c056,par_1
cusa_f79042758aa04e9ba1d6c3ba0c0d3074,cus_23c70f341aa847ba87ad60653cd95679,par_1
cusa_a1096e34667a42979c7f9b6770e21ae8,cus_8189461d2e5e4d85ab341f9e0c5370f5,par_1
cusa_49c68883a035448f9cd1f517bd1b84b3,cus_f99a8c179f364f80a39e33a5c2747781,par_1
cusa_e66b95bc5ad94f8e8fd4de027d2bd7c9,cus_74af8f9707494ccc8d509613ce66c573,par_1
cusa_d6db61a3c23b4adb9a5a6f9f74f53ca7,cus_290bc4dc41d74469ba7a5d4da254ef86,par_1
cusa_8439db406f9f492daa60f15a660b7d86,cus_047592bfe6264f79ac0a5411466c892c,par_1
cusa_5ed4af39e7604db5b61967fb9d35fa01,cus_42e9e2daee5744dab3b5a95de61c85a1,par_1
cusa_39813119d64f4196b5c9606aa62d68d3,cus_b89a18c2b763426282370dced225c04c,par_1
cusa_01f180a395c2487e96d3d82aeb34d3ef,cus_f952895da7794f98a3bdeadaa59a17c5,par_1
cusa_d341e2354e0442dfbf3a45f20515caac,cus_b82e3243d9cc406fbfbf44b7039ab15a,par_1
cusa_9a77a8e0a4e6485e9eb292fae64524b9,cus_c7e9ee8da5b5473eb7400fb69f02c4bb,par_1
cusa_0c7a14326f174908a7a98e986021b20a,cus_150871f926554f03908d84c644cb2a2b,par_1
cusa_28b8c19d91f740d78fda6880b8d8b67a,cus_86311f69c550457e887739029e76e6f4,par_1
cusa_9561dbed28db4eb48e165e89a10e0a9d,cus_00028c7c8f8946fd8368fec8a853103a,par_1
cusa_5efb895a5bb4474a852e15d31f898c68,cus_f5e22f213ebc469ea956678189c1edf1,par_1
cusa_bfb9e7ceddcf4cb7a5c4a27fd1944b1b,cus_757ac75caabb4cf5b5ef7da5d9bc8f60,par_1
cusa_26509f969f3945cd91cd148145e97b67,cus_8425aec0d0584b9caa3842dbf0ac45d6,par_1
cusa_defb1ada1d074cd89a14d16aa9e65fa9,cus_b368ed0751824fd0aeb25aa147b058fe,par_1
cusa_3b4e5f6607bb408681e95c18bd4eafd4,cus_f5c3b0fff9ca4a11af1f0356b279a7f4,par_1
cusa_91626f075f5f4b2381e50f75306a88b1,cus_8dee8a978347493aa8808c0a5ff36d1d,par_1
cusa_1ba7a2a4be9c47a28375de3bf2178dde,cus_cee84781c6764fd5915a9706e4398aeb,par_1
cusa_9ae048c138f147d291347ee676a148a2,cus_ea8dd55420974b5d91bafe88fdf565df,par_1
cusa_2c26a87e1a9644d288383339d57fa308,cus_c025afa0406f4043a455f990b9d7e632,par_1
cusa_15bbc84db9a946ff859887b69a821691,cus_ca87efbfcacf4e2fa24a1979a3c12ede,par_1
cusa_718583fdf0d8459c96dca861cbbc63e6,cus_cb53fdebe661461eb65c00240789f980,par_1
cusa_d3fb0f58ea6f4509a7ff295f462d4285,cus_cb723061f55443f984af258db139a30c,par_1
cusa_2e0e78363ebc402a8965bd3daa6a22ea,cus_704e3a5aa1524cf1a4f7ffe1752b488d,par_1
cusa_f0e331d0c43545c48ea9aa03fcd57a64,cus_e2b1843adb3640528149ef68c6c05d59,par_1
cusa_2e1eed7f3c1c4d648a1606f14f7e7a39,cus_25c4782e68bf4ca89dfb49066fcfd1c0,par_1
cusa_10d94d6bcb2b404babc6d07f30bf134a,cus_43e77cdfc65c42d98822fb2f19ec0bae,par_1
cusa_b9fae7f900394268be7315e16db306fe,cus_441ee301fbb74049a32a1e08020dbfa5,par_1
cusa_827fe173eb834f8e9892ec8b99783207,cus_767acea7ad984058bde612a36a66f9e4,par_1
cusa_5d097d0666f744a5aec96bdc3d92b1f9,cus_e20483678b194c8b9f5bc73f11123c13,par_1
cusa_462ea749b035454a8fff1005190444ab,cus_fda48c57a6a94c2b997ed137e85bc4fe,par_1
cusa_dce99c10faa64ad78b1c598c170c4b23,cus_86834261af224c63b720c680a86ff049,par_1
cusa_c71a4667c6c344188a9ca43a71f181f5,cus_91c1fc41f92a47078b408f7f35eb20f8,par_1
cusa_f13c1f0e48a8437e90179a91d8954126,cus_caddc762447e41d0940ea7df66d0e286,par_1
cusa_923e103123a94a58a81cff15171db222,cus_7a94967faa0a4ebe8153476f553cc7f5,par_1
cusa_6b25029168f34870b1e436b46e8f3c5e,cus_00fc87357aeb48d5a2b9328396679525,par_1
cusa_de291598e545493284a89a79526b90f4,cus_10b63d4cfe254720bf831f1bc22c56f1,par_1
cusa_8613796f72f84bd8a7f169dc9b264cd8,cus_5dd51c94a04a4804b7ee4ff6a403275f,par_1
cusa_eab68ea4b8b2432480aab714bd739579,cus_bb01ac0ee3f149fbbc769720c8526531,par_1
cusa_ff94ab7a40d54f2abc619a03eb39e148,cus_e35749484dec43fdb25786a708aecbe8,par_1
cusa_ed6557b2a9174d7584f80f2a47a668ca,cus_9a71f205e7d84adfabfe5ff83cf760fb,par_1
cusa_d503527420574ab0a54b627e3d00f0b6,cus_bc394f5c8fa345ada13df0577005160f,par_1
cusa_5eaaaef3a685483eaf9f92a5ec636e3d,cus_44c2da0e45384d0080305d8e972f92f7,par_1
cusa_a6b5b78afc2f4e8e9af52d3256b89824,cus_16d2218d167643a191d89c587a0c36ed,par_1
cusa_561385e2028e479797779588c9a62140,cus_17c949a499044da6800f544a75c91f3a,par_1
cusa_d3bbe23c223946a197544a206f806d1e,cus_bcdf36c1579844a6a06c708d00e9abff,par_1
cusa_4c566a956d744d6a9770ab73acf91521,cus_84632ab73b9b4ba7af13d253495bd6b4,par_1
cusa_7f1a306f7d294b579259ce5e22c3f759,cus_d697250ec6a24afb9a650fdb4119ee88,par_1
cusa_a057bb4cd1ba4c4688e1171654e8598b,cus_2ce14b1198574031b88890caa13236aa,par_1
cusa_cef69fe3038147c7adfaef7940d52b35,cus_158ce867c1074c50b323de7e33cd2f04,par_1
cusa_4d936db052e847a0b23757d44d551369,cus_5d87baf84d104131a1f2691d27704809,par_1
cusa_b85dfb17bd4e42218ec1d9eec6142a7d,cus_78f7b35e914b4c33978515a3dac22186,par_1
cusa_8cd59183cb954e94a9d26cf745fc353b,cus_ee68aef843024028a7a1d733715237c4,par_1
cusa_11e5c63d4353433fb2100cf1a0f7d182,cus_516ad18d3e3d4a92926918be7cd3badb,par_1
cusa_b7656186011e448090ccdd9890fb2154,cus_18dcc944bfa54012897bcf37acbc9e24,par_1
cusa_6ab210e554d242aba4f37be38bcac67c,cus_ff82590dfa474875ac226641a1071d27,par_1
cusa_b183a7b909804a658ff762c8cffee31b,cus_96ee285ed43642efaecaf1a5f7ba8931,par_1
cusa_c816a067b6d0497289a5033dfc43897b,cus_c1ca144a42244feebc61949f5ecff9c0,par_1
cusa_284cb39165bb45b8b29c56629a9bd9cb,cus_549b2e47ce3a48b1bc3712c00e1acc83,par_1
cusa_b8b2a674884f4964bbd1be1a45e71acc,cus_4df9a0e673654d4094573a059da9b572,par_1
cusa_8414f8efc3cb41238a9767b7d00e0989,cus_7faa74c998574ee290c1bd7edacfbba7,par_1
cusa_7a9b1c264ef44bc6850d74e01fa100d6,cus_ee87017cbaed4fa2b32802c151bed0cc,par_1
cusa_0fddddd2fb174ddca029c25a94946d27,cus_47d454f1173a44edb18fb1d0103211f4,par_1
cusa_2865bb7d5487445992d4e46e5e577c4f,cus_6d8fe78bbeec477aa40ea6b39d5a8ff3,par_1
cusa_a5a2b62813b54bbd9759cd6ea51e5df7,cus_d6e8d106c70244538337959b3a491b49,par_1
cusa_aaf235ce3bd9447ea0569a98f9d77d4e,cus_a88bbc34ee074a23a3fad27e9e998766,par_1
cusa_9a1791795cae4915b710036e7ead2cb7,cus_8a28e7214b9940848bacec71d8ebff92,par_1
cusa_878c989377fc44e79c7e61c9dcdf7027,cus_e59e3aa6d5cf403aa24be67c5702750e,par_1
cusa_4a2c1cf2aab04e7c92da995c75d1945d,cus_92c062ee3c894a3ba6383db908198f91,par_1
cusa_a3cf22f347f2420e89809f1113f5aca3,cus_96453f441ecd48db80b7a42c9a9ec045,par_1
cusa_1f93b19050004f1c8c6822d9ede230fd,cus_6e866332567d4b428d3b79dfe462904e,par_1
cusa_777a68d17bcb4071b3dc3547ab62ad00,cus_d0b9396a00304be0bbe23b00c9a4b51d,par_1
cusa_75564ea0e99a4353a6f4c7a8b4a6d226,cus_f585ea3419b449c08ab588f036997b2f,par_1
cusa_c4a59f3f3efc4527853dcc546041af4e,cus_632a03f248734c5ca15a3679d2131821,par_1
cusa_1b0bbcbe5b154491b11294510b75be8d,cus_4294be18cdf24ad99f538cd0188df899,par_1
cusa_b1c913aeb9e646229c73a3c682c8c41a,cus_83d3bea2b14345bc9f4a8e16389731b1,par_1
cusa_d0b1a45952c8476ca18dca2a539106a0,cus_12b3d4be23f542f3a67f34dc999a6fe9,par_1
cusa_f7ee3972a05443c8b28ea7c640c7c2cc,cus_9f70f4c08c404a8a857dd05b635f6d8d,par_1
cusa_7cc3d2f1687449a1901fdf100fa76e1d,cus_54acd3f220614c5fbd7ba3a4a13612b0,par_1
cusa_0cc80af68b394f868befd56b64a6b76f,cus_7f4c80ba9e93431c8769896e2af5c10e,par_1
cusa_c6d10085ab2c4505a213ff8522d0ba26,cus_a3ec8f76a3cc41e6b55d732c75894807,par_1
cusa_0deb5555307b4397b927d3c2b476ddc1,cus_dcd4e98ce70c49d99a7036e0dee31fc9,par_1
cusa_1d9aed2730cf4b2da5c37c79f4af379f,cus_157e217ad2c24c2faac13d69f8a850a8,par_1
cusa_fad67b0d0f1a45709786c1baeb8b3413,cus_435ea862b9e44630847abb0c49e63324,par_1
cusa_aaa6a772d12043acb77a7b059b0e7ec1,cus_5f7c3f3c7db34ed69d63559fe3b93e43,par_1
cusa_d46f7cdc35a0480a917667c3f1b17c91,cus_670c368030894c0eb18c1ff8ec869a66,par_1
cusa_dd69c75431d049e2ad3561e9c47bc12b,cus_a58fafa296f7462fad89b4ba44f7bd8e,par_1
cusa_208b5605151341beaacd58c1715dba29,cus_63a90960fdcb40c183b640440a79775b,par_1
cusa_7ed3db1a92454f158fe4942b909364a2,cus_2380c7e2d3ed4703985ef23492affacf,par_1
cusa_ad843221f1094ffe92db02a6025b9373,cus_455002ffa04e4bc58ca49d26deb65b68,par_1
cusa_180eff2bf2b7481a9fa497a41c758a4d,cus_987b650b0ce6416484d777b4ffe1a493,par_1
cusa_7ded4d12559e4ade966b1848f6b08d78,cus_0743eb51779748f0a4b846bd3308d2df,par_1
cusa_94f2de9294aa4932be0ddd6cb8adbdc5,cus_b4f41e4780644f44b0b70f51102ee145,par_1
cusa_ad36971a45674c49aa37af5572531239,cus_9d7757c866654bfeb0be9d2991a92253,par_1
cusa_1eecc0b8e2b4416db2f3839f8c6dbd1e,cus_543f83cb8da5472fbedef397083c4726,par_1
cusa_2e058d821e984a6d9d2a24890410bbaf,cus_be36e591aa584d439c2b6fdc20c14276,par_1
cusa_5b012a3a7d204424888e8aefaa9c6ce8,cus_f9d5c2992d1444319b922ceb423a0c47,par_1
cusa_48a5d27302d1406d8e0d4f7c1b001a8d,cus_9a8a43a5b13148d7adf99465ef54945c,par_1
cusa_8fe6c0f6f2ec46e3a189e40f8bdf54b3,cus_b4cbe361406644a28ca1b2d87b4bb118,par_1
cusa_72dbc3f226e9485cb7ece4916405c320,cus_b2899cb29574453395179d293cae9e4a,par_1
cusa_947060cba6724e95869f5c101d8d4574,cus_af209ca862e54965ac231db77bdf7232,par_1
cusa_50107d4a270e4f2187ed93fa1df74b39,cus_cc831d81b4a54d098471cc73f099e025,par_1
cusa_b738aa05c7124a35994d4e5df8991c78,cus_409ad7c9637a4aaf911326b3d41b8323,par_1
cusa_95d3e9c64e924452b9aa2977cd6965e3,cus_626858b55a47491f89a0531b68f111da,par_1
cusa_b8f190a98e844fd8aed3a886b9cd643b,cus_ff679685854544d9b3523cee05299bab,par_1
cusa_ad652f2b2bbd42f99da10da898b70926,cus_402fb1c8127441809694377f6f088192,par_1
cusa_44a10a2de8e847b0a91ad6324f1b4b7e,cus_034de636acb64ce481a1884b8a759a31,par_1
cusa_3f9f1dc892694600814ef43561d3a6f6,cus_d21fe0240ef7461c9b448f8cfdbf5d1c,par_1
cusa_8a57046aeabb4eae8c690bad94d685f7,cus_31e5caf9a4fc4d9e9b81b2f9ae466f4d,par_1
cusa_fc085da094a249e3b094eba706314f27,cus_491fc845973245f2b2b3692baab96ca2,par_1
cusa_cb27605d00e742c8bd62f48dc105c568,cus_243d8286ac1444e1a72ebaac3c631929,par_1
cusa_d4c23d39d72b4884b4d08f4207b49db5,cus_6cf6eca4f8ff45309ffadbdfa97def8a,par_1
cusa_60ed1c0a9dca4feaa5a48f5ee9fed434,cus_bb97a06dd75c45e59833d41257963a3d,par_1
cusa_6caae0f1280443ff9ef4c91af4c48946,cus_ea322f80c438400199a0ff2e18d61a8f,par_1
cusa_73cc211e42fd4d7d83e66b7af544c48a,cus_ff251ad950114c6782a3eba5dc717f96,par_1
cusa_6aeee63839d948668f7b0300de0091f3,cus_f3b81fb741734376bba344f125a13095,par_1
cusa_bb51c527f50945f9b31abfd759978b92,cus_37f1071b07d44ed3919918e01d36bce7,par_1
cusa_f3050ed4a0374728b9ecd18d91a41547,cus_3dce22d8dfc5419c8adae1e6c5078e1a,par_1
cusa_c85cdcda66a045f6944427cf938ac266,cus_62f2d49da60b4fb789699f2242ec6d32,par_1
cusa_462ec4f7b0594521bb47fea1056d09db,cus_fb9c9f7578b041c99bc4e99e45da6e4b,par_1
cusa_ca214b7b71254d9cb3fa0fa8bef608ee,cus_9ccd2c2b6db64faaa1b6577f12ceb18e,par_1
